long,lat,red,green,blue
34.75,-6.1312,10,110,10
34.775,-6.1312,10,110,10
34.8,-6.1312,8,109,9
34.825,-6.1312,9,107,9
34.85,-6.1312,9,108,9
34.875,-6.1312,9,105,8
34.9,-6.1312,14,100,8
34.925,-6.1312,7,105,7
34.95,-6.1312,7,104,7
34.975,-6.1312,11,99,7
35,-6.1312,18,92,6
35.025,-6.1312,13,95,6
31,-6.0937,45,19,36
31.275,-6.0937,38,9,58
31.3,-6.0937,74,20,22
31.325,-6.0937,76,25,23
31.35,-6.0937,63,27,35
31.525,-6.0937,41,37,32
31.55,-6.0937,45,41,32
31.575,-6.0937,35,29,44
31.6,-6.0937,25,23,54
31.65,-6.0937,13,16,71
31.675,-6.0937,18,24,66
31.7,-6.0937,26,28,57
31.725,-6.0937,32,27,58
31.75,-6.0937,40,33,50
31.775,-6.0937,41,35,48
31.8,-6.0937,52,51,75
31.825,-6.0937,57,55,72
31.85,-6.0937,50,39,43
31.875,-6.0937,55,52,78
31.9,-6.0937,34,33,99
31.925,-6.0937,12,11,125
31.95,-6.0937,29,28,108
31.975,-6.0937,37,35,103
32,-6.0937,57,53,84
32.025,-6.0937,65,65,74
32.05,-6.0937,65,67,72
32.075,-6.0937,68,72,70
32.1,-6.0937,66,71,73
32.125,-6.0937,40,43,106
32.15,-6.0937,17,16,132
32.175,-6.0937,20,19,129
32.2,-6.0937,29,29,120
32.225,-6.0937,40,38,109
32.25,-6.0937,55,39,54
32.275,-6.0937,70,48,40
32.3,-6.0937,72,50,40
32.325,-6.0937,67,44,45
32.35,-6.0937,49,33,64
32.375,-6.0937,20,17,85
32.4,-6.0937,9,8,96
32.425,-6.0937,4,5,104
32.45,-6.0937,2,3,108
32.55,-6.0937,0,1,120
32.6,-6.0937,2,3,118
32.625,-6.0937,8,11,102
33,-6.0937,29,40,45
33.025,-6.0937,37,51,37
33.05,-6.0937,36,50,36
33.075,-6.0937,35,50,37
33.1,-6.0937,30,43,43
33.125,-6.0937,19,28,59
33.325,-6.0937,27,42,43
33.35,-6.0937,32,50,34
33.375,-6.0937,33,52,33
33.4,-6.0937,21,35,50
33.425,-6.0937,21,72,65
33.45,-6.0937,29,49,35
33.475,-6.0937,32,105,32
33.5,-6.0937,31,53,31
33.525,-6.0937,30,53,30
33.55,-6.0937,30,52,30
33.575,-6.0937,30,108,31
33.6,-6.0937,30,52,30
33.625,-6.0937,29,52,29
33.65,-6.0937,29,53,29
33.675,-6.0937,29,54,29
33.7,-6.0937,28,53,28
33.725,-6.0937,28,54,28
33.75,-6.0937,27,112,27
33.775,-6.0937,27,113,27
33.8,-6.0937,27,55,27
33.825,-6.0937,27,54,27
33.85,-6.0937,27,55,27
33.875,-6.0937,26,55,26
33.9,-6.0937,26,55,26
33.925,-6.0937,25,55,25
33.95,-6.0937,24,55,24
33.975,-6.0937,24,55,24
34,-6.0937,23,55,23
34.025,-6.0937,23,55,24
34.05,-6.0937,23,54,23
34.225,-6.0937,19,117,19
34.25,-6.0937,19,116,19
34.275,-6.0937,17,116,17
34.3,-6.0937,81,117,81
34.325,-6.0937,80,116,80
34.35,-6.0937,16,114,16
34.525,-6.0937,13,114,13
34.55,-6.0937,13,113,13
34.575,-6.0937,13,113,13
34.6,-6.0937,12,113,12
34.625,-6.0937,12,112,12
34.65,-6.0937,11,111,11
34.675,-6.0937,11,111,11
34.7,-6.0937,11,111,11
34.725,-6.0937,11,110,11
34.75,-6.0937,10,110,10
34.775,-6.0937,9,109,9
34.8,-6.0937,10,109,10
34.825,-6.0937,10,109,10
34.85,-6.0937,8,106,8
34.875,-6.0937,8,107,8
34.9,-6.0937,7,106,7
34.925,-6.0937,7,104,7
34.95,-6.0937,9,100,6
34.975,-6.0937,10,99,6
35,-6.0937,14,95,6
35.025,-6.0937,19,90,7
35.075,-6.0937,14,92,6
31.175,-6.0562,65,17,24
31.2,-6.0562,37,10,53
31.275,-6.0562,44,9,53
31.3,-6.0562,61,16,38
31.325,-6.0562,78,20,23
31.35,-6.0562,52,21,48
31.375,-6.0562,23,18,78
31.525,-6.0562,31,30,43
31.55,-6.0562,31,29,46
31.625,-6.0562,23,26,55
31.65,-6.0562,33,33,48
31.675,-6.0562,25,26,57
31.75,-6.0562,7,4,90
31.775,-6.0562,8,5,89
31.8,-6.0562,28,26,101
31.825,-6.0562,61,57,69
31.85,-6.0562,66,63,64
31.875,-6.0562,56,53,78
31.9,-6.0562,11,11,124
31.925,-6.0562,5,5,132
31.95,-6.0562,23,22,114
31.975,-6.0562,43,41,94
32,-6.0562,60,58,78
32.025,-6.0562,65,65,74
32.05,-6.0562,63,62,77
32.075,-6.0562,53,53,42
32.1,-6.0562,64,65,79
32.125,-6.0562,34,37,108
32.15,-6.0562,24,23,121
32.175,-6.0562,50,47,98
32.2,-6.0562,60,57,90
32.225,-6.0562,58,43,47
32.25,-6.0562,72,48,39
32.275,-6.0562,72,48,39
32.3,-6.0562,72,49,41
32.325,-6.0562,61,40,53
32.35,-6.0562,43,31,67
32.375,-6.0562,11,8,98
32.4,-6.0562,3,2,104
32.425,-6.0562,2,4,113
32.45,-6.0562,2,3,110
33,-6.0562,26,34,51
33.025,-6.0562,35,49,36
33.05,-6.0562,36,50,36
33.075,-6.0562,30,42,43
33.1,-6.0562,17,25,61
33.35,-6.0562,28,44,41
33.375,-6.0562,33,52,33
33.4,-6.0562,30,49,34
33.425,-6.0562,28,46,37
33.45,-6.0562,30,50,33
33.475,-6.0562,31,51,31
33.5,-6.0562,30,51,30
33.525,-6.0562,30,53,30
33.55,-6.0562,30,52,30
33.575,-6.0562,30,52,30
33.6,-6.0562,30,52,30
33.625,-6.0562,29,108,29
33.65,-6.0562,29,52,29
33.675,-6.0562,28,53,28
33.7,-6.0562,28,53,28
33.725,-6.0562,27,53,27
33.75,-6.0562,27,53,27
33.775,-6.0562,26,111,26
33.8,-6.0562,27,54,27
33.825,-6.0562,27,54,27
33.85,-6.0562,26,54,26
33.875,-6.0562,26,54,26
33.9,-6.0562,25,54,25
33.925,-6.0562,24,54,24
33.95,-6.0562,24,54,24
33.975,-6.0562,23,54,23
34,-6.0562,23,54,23
34.1,-6.0562,21,115,21
34.2,-6.0562,19,116,19
34.225,-6.0562,19,116,19
34.25,-6.0562,18,115,18
34.275,-6.0562,17,114,17
34.3,-6.0562,16,114,16
34.325,-6.0562,16,114,16
34.35,-6.0562,79,113,79
34.65,-6.0562,11,109,11
34.7,-6.0562,10,109,10
34.725,-6.0562,10,109,10
34.75,-6.0562,9,109,9
34.775,-6.0562,9,108,9
34.8,-6.0562,9,107,9
34.825,-6.0562,9,107,9
34.85,-6.0562,8,107,8
34.875,-6.0562,8,106,8
34.9,-6.0562,8,105,8
34.925,-6.0562,7,105,7
35.025,-6.0562,16,91,6
35.075,-6.0562,9,96,5
35.125,-6.0562,17,86,5
35.2,-6.0562,26,74,4
31.15,-6.0187,54,14,35
31.175,-6.0187,65,20,25
31.2,-6.0187,61,21,29
31.275,-6.0187,24,6,73
31.3,-6.0187,57,15,39
31.325,-6.0187,65,33,35
31.35,-6.0187,37,33,62
31.375,-6.0187,8,8,95
31.475,-6.0187,32,41,36
31.5,-6.0187,35,33,40
31.625,-6.0187,49,44,68
31.65,-6.0187,43,35,41
31.675,-6.0187,38,35,47
31.75,-6.0187,0,0,101
31.775,-6.0187,12,8,85
31.8,-6.0187,38,29,57
31.825,-6.0187,55,44,37
31.85,-6.0187,63,62,66
31.875,-6.0187,57,55,76
31.9,-6.0187,25,20,70
31.925,-6.0187,16,13,81
31.95,-6.0187,21,18,75
31.975,-6.0187,42,38,52
32,-6.0187,54,52,39
32.025,-6.0187,72,70,68
32.05,-6.0187,74,67,69
32.075,-6.0187,72,69,69
32.1,-6.0187,59,60,83
32.125,-6.0187,35,37,110
32.15,-6.0187,42,32,63
32.175,-6.0187,68,45,42
32.2,-6.0187,68,49,40
32.225,-6.0187,67,49,39
32.25,-6.0187,69,51,38
32.275,-6.0187,71,51,39
32.3,-6.0187,75,49,40
32.325,-6.0187,69,46,43
32.35,-6.0187,27,19,84
32.375,-6.0187,6,5,103
32.4,-6.0187,4,3,104
32.425,-6.0187,3,3,102
32.45,-6.0187,1,2,111
33,-6.0187,19,26,60
33.025,-6.0187,33,45,39
33.05,-6.0187,35,48,37
33.075,-6.0187,26,36,49
33.225,-6.0187,5,15,117
33.35,-6.0187,21,32,51
33.375,-6.0187,32,49,34
33.4,-6.0187,31,51,32
33.425,-6.0187,31,50,32
33.45,-6.0187,31,51,31
33.475,-6.0187,31,51,31
33.5,-6.0187,30,51,30
33.525,-6.0187,30,51,30
33.55,-6.0187,29,51,29
33.575,-6.0187,30,51,30
33.6,-6.0187,29,51,29
33.625,-6.0187,29,107,29
33.65,-6.0187,29,109,29
33.675,-6.0187,28,52,28
33.7,-6.0187,27,52,28
33.725,-6.0187,27,52,27
33.75,-6.0187,26,52,26
33.775,-6.0187,26,52,26
33.8,-6.0187,27,54,27
33.825,-6.0187,27,53,27
33.85,-6.0187,26,53,26
33.875,-6.0187,26,53,26
33.9,-6.0187,24,53,24
33.925,-6.0187,24,53,24
34.025,-6.0187,22,114,22
34.075,-6.0187,21,114,22
34.1,-6.0187,20,114,20
34.225,-6.0187,18,114,18
34.25,-6.0187,18,114,18
34.275,-6.0187,17,113,17
34.3,-6.0187,16,114,16
34.325,-6.0187,15,113,15
34.7,-6.0187,9,108,9
34.775,-6.0187,9,108,9
34.8,-6.0187,8,107,8
34.825,-6.0187,8,106,8
34.85,-6.0187,8,106,8
34.875,-6.0187,7,105,7
35.025,-6.0187,9,96,5
35.05,-6.0187,25,79,5
35.075,-6.0187,17,86,5
35.25,-6.0187,16,81,4
31.1,-5.981199999999999,30,15,56
31.125,-5.981199999999999,47,14,41
31.175,-5.981199999999999,47,14,44
31.2,-5.981199999999999,63,18,29
31.225,-5.981199999999999,33,10,60
31.25,-5.981199999999999,10,3,87
31.3,-5.981199999999999,33,9,66
31.325,-5.981199999999999,43,38,53
31.35,-5.981199999999999,27,24,74
31.375,-5.981199999999999,6,5,93
31.475,-5.981199999999999,31,42,37
31.5,-5.981199999999999,30,32,41
31.575,-5.981199999999999,31,23,52
31.6,-5.981199999999999,39,28,48
31.625,-5.981199999999999,45,35,41
31.65,-5.981199999999999,27,25,57
31.7,-5.981199999999999,2,2,121
31.75,-5.981199999999999,1,1,98
31.775,-5.981199999999999,13,9,80
31.8,-5.981199999999999,38,31,55
31.825,-5.981199999999999,51,44,41
31.85,-5.981199999999999,35,31,56
31.875,-5.981199999999999,25,22,68
31.9,-5.981199999999999,29,24,65
31.925,-5.981199999999999,32,28,63
31.95,-5.981199999999999,43,38,52
31.975,-5.981199999999999,57,47,40
32,-5.981199999999999,62,50,37
32.025,-5.981199999999999,58,55,37
32.05,-5.981199999999999,61,54,38
32.075,-5.981199999999999,53,53,42
32.1,-5.981199999999999,36,42,59
32.125,-5.981199999999999,37,38,58
32.15,-5.981199999999999,50,57,42
32.175,-5.981199999999999,62,56,39
32.2,-5.981199999999999,70,51,39
32.225,-5.981199999999999,71,49,38
32.25,-5.981199999999999,69,50,38
32.275,-5.981199999999999,72,50,39
32.3,-5.981199999999999,76,47,39
32.325,-5.981199999999999,78,47,40
32.35,-5.981199999999999,47,32,64
32.375,-5.981199999999999,20,16,89
32.4,-5.981199999999999,11,9,94
32.425,-5.981199999999999,5,5,96
32.475,-5.981199999999999,0,0,109
32.6,-5.981199999999999,4,8,111
32.625,-5.981199999999999,7,10,103
33.025,-5.981199999999999,28,39,46
33.05,-5.981199999999999,35,47,37
33.075,-5.981199999999999,23,32,53
33.15,-5.981199999999999,0,0,133
33.175,-5.981199999999999,2,5,128
33.375,-5.981199999999999,26,41,41
33.4,-5.981199999999999,32,51,32
33.425,-5.981199999999999,32,50,32
33.45,-5.981199999999999,31,50,31
33.475,-5.981199999999999,30,51,31
33.5,-5.981199999999999,30,51,30
33.525,-5.981199999999999,30,51,30
33.55,-5.981199999999999,30,51,30
33.575,-5.981199999999999,30,51,30
33.6,-5.981199999999999,29,107,29
33.625,-5.981199999999999,29,106,29
33.65,-5.981199999999999,28,107,28
33.675,-5.981199999999999,28,108,28
33.7,-5.981199999999999,27,51,27
33.725,-5.981199999999999,26,51,26
33.75,-5.981199999999999,25,51,26
33.775,-5.981199999999999,26,52,26
33.8,-5.981199999999999,27,52,27
33.825,-5.981199999999999,26,53,26
33.85,-5.981199999999999,26,52,26
33.875,-5.981199999999999,25,52,25
33.9,-5.981199999999999,24,52,24
33.925,-5.981199999999999,24,52,24
34.075,-5.981199999999999,20,112,21
34.1,-5.981199999999999,20,113,20
34.175,-5.981199999999999,18,112,18
34.2,-5.981199999999999,18,113,18
34.225,-5.981199999999999,18,113,18
34.25,-5.981199999999999,17,113,17
34.3,-5.981199999999999,15,112,16
34.325,-5.981199999999999,79,112,79
34.775,-5.981199999999999,8,105,8
34.85,-5.981199999999999,7,104,7
34.875,-5.981199999999999,7,104,7
35,-5.981199999999999,6,101,6
35.025,-5.981199999999999,10,96,6
35.2,-5.981199999999999,13,87,4
31.1,-5.9437,48,23,37
31.125,-5.9437,41,24,46
31.175,-5.9437,52,13,39
31.2,-5.9437,63,17,29
31.225,-5.9437,56,13,39
31.25,-5.9437,34,10,61
31.275,-5.9437,13,5,82
31.3,-5.9437,5,4,92
31.325,-5.9437,17,14,80
31.35,-5.9437,18,13,81
31.375,-5.9437,13,10,88
31.475,-5.9437,24,37,43
31.5,-5.9437,29,37,42
31.525,-5.9437,25,26,50
31.55,-5.9437,33,24,50
31.575,-5.9437,40,29,44
31.6,-5.9437,41,36,42
31.625,-5.9437,26,25,55
31.675,-5.9437,1,1,122
31.8,-5.9437,17,13,78
31.825,-5.9437,34,29,58
31.85,-5.9437,31,28,60
31.875,-5.9437,34,29,59
31.9,-5.9437,46,41,46
31.925,-5.9437,45,46,45
31.95,-5.9437,55,50,39
31.975,-5.9437,60,48,38
32,-5.9437,61,51,37
32.025,-5.9437,57,57,38
32.05,-5.9437,59,52,39
32.075,-5.9437,44,38,55
32.1,-5.9437,38,39,58
32.125,-5.9437,52,50,46
32.15,-5.9437,56,58,40
32.175,-5.9437,58,59,39
32.2,-5.9437,64,54,39
32.225,-5.9437,74,46,38
32.25,-5.9437,75,45,38
32.275,-5.9437,73,46,40
32.3,-5.9437,73,46,40
32.325,-5.9437,76,46,40
32.35,-5.9437,68,43,46
32.375,-5.9437,35,28,74
32.4,-5.9437,12,10,97
32.425,-5.9437,5,5,98
32.45,-5.9437,0,0,103
32.475,-5.9437,0,0,105
32.525,-5.9437,3,4,107
33.025,-5.9437,30,41,43
33.05,-5.9437,34,47,37
33.075,-5.9437,21,29,56
33.125,-5.9437,0,1,128
33.15,-5.9437,1,3,128
33.175,-5.9437,1,4,127
33.35,-5.9437,16,25,59
33.375,-5.9437,29,47,35
33.4,-5.9437,31,49,32
33.425,-5.9437,31,50,31
33.45,-5.9437,31,49,31
33.475,-5.9437,30,49,30
33.5,-5.9437,30,51,30
33.525,-5.9437,29,51,30
33.55,-5.9437,30,51,30
33.575,-5.9437,29,50,29
33.6,-5.9437,29,50,29
33.625,-5.9437,29,50,29
33.65,-5.9437,28,106,28
33.675,-5.9437,27,108,28
33.7,-5.9437,26,51,26
33.725,-5.9437,26,50,26
33.75,-5.9437,25,50,25
33.775,-5.9437,26,51,26
33.8,-5.9437,27,52,27
33.825,-5.9437,25,52,25
33.85,-5.9437,25,52,26
34.15,-5.9437,19,111,19
34.175,-5.9437,18,111,18
34.2,-5.9437,18,113,18
34.225,-5.9437,17,111,17
34.9,-5.9437,7,103,7
35,-5.9437,9,97,6
35.025,-5.9437,5,99,5
35.15,-5.9437,14,89,5
31.1,-5.9062,51,17,34
31.125,-5.9062,46,23,42
31.15,-5.9062,43,13,46
31.175,-5.9062,63,18,28
31.2,-5.9062,68,25,25
31.225,-5.9062,62,17,33
31.25,-5.9062,51,17,44
31.275,-5.9062,32,18,63
31.3,-5.9062,11,11,86
31.325,-5.9062,9,8,90
31.35,-5.9062,20,18,78
31.375,-5.9062,34,30,66
31.4,-5.9062,30,34,36
31.5,-5.9062,25,30,46
31.525,-5.9062,35,29,40
31.55,-5.9062,47,36,38
31.575,-5.9062,49,39,36
31.6,-5.9062,39,33,47
31.625,-5.9062,19,17,64
31.675,-5.9062,0,0,123
31.775,-5.9062,1,0,128
31.825,-5.9062,11,7,86
31.85,-5.9062,21,17,74
31.875,-5.9062,31,27,62
31.9,-5.9062,40,34,53
31.925,-5.9062,47,44,45
31.95,-5.9062,59,50,39
31.975,-5.9062,61,46,39
32,-5.9062,54,58,37
32.025,-5.9062,55,58,37
32.05,-5.9062,56,42,45
32.075,-5.9062,36,27,67
32.1,-5.9062,49,39,53
32.125,-5.9062,68,45,41
32.15,-5.9062,66,50,39
32.175,-5.9062,58,56,40
32.2,-5.9062,70,47,40
32.225,-5.9062,81,40,39
32.25,-5.9062,74,39,43
32.275,-5.9062,59,34,58
32.3,-5.9062,58,35,56
32.325,-5.9062,61,39,54
32.35,-5.9062,42,30,69
32.375,-5.9062,24,21,83
32.4,-5.9062,10,9,95
32.425,-5.9062,1,1,100
32.45,-5.9062,0,0,105
32.475,-5.9062,1,1,104
32.5,-5.9062,6,6,97
32.525,-5.9062,9,6,104
33.025,-5.9062,18,25,60
33.05,-5.9062,24,33,51
33.075,-5.9062,18,25,60
33.15,-5.9062,3,9,122
33.175,-5.9062,2,6,127
33.35,-5.9062,21,32,51
33.375,-5.9062,27,42,39
33.4,-5.9062,31,48,32
33.425,-5.9062,30,48,31
33.45,-5.9062,31,50,31
33.475,-5.9062,30,49,30
33.5,-5.9062,30,49,30
33.525,-5.9062,30,50,30
33.55,-5.9062,30,50,30
33.575,-5.9062,29,106,29
33.6,-5.9062,29,50,29
33.625,-5.9062,28,50,28
33.65,-5.9062,28,106,28
33.675,-5.9062,27,50,27
33.7,-5.9062,26,50,26
33.725,-5.9062,26,50,26
33.75,-5.9062,26,50,26
33.775,-5.9062,26,51,26
33.8,-5.9062,26,51,26
33.825,-5.9062,25,109,25
33.85,-5.9062,25,51,25
34.2,-5.9062,18,111,18
34.9,-5.9062,7,102,7
34.925,-5.9062,6,102,6
34.975,-5.9062,15,90,6
35,-5.9062,10,94,5
35.025,-5.9062,5,99,5
35.075,-5.9062,15,87,5
35.1,-5.9062,10,92,5
35.15,-5.9062,10,89,4
35.2,-5.9062,8,90,4
35.225,-5.9062,8,90,3
31.125,-5.8687,39,13,48
31.15,-5.8687,53,22,36
31.175,-5.8687,69,19,22
31.2,-5.8687,70,17,23
31.225,-5.8687,56,18,39
31.25,-5.8687,43,16,54
31.275,-5.8687,35,19,62
31.3,-5.8687,29,19,70
31.325,-5.8687,19,15,82
31.35,-5.8687,34,30,68
31.375,-5.8687,47,43,54
31.4,-5.8687,47,38,56
31.525,-5.8687,35,29,42
31.55,-5.8687,51,38,30
31.575,-5.8687,59,51,59
31.6,-5.8687,30,20,59
31.625,-5.8687,11,10,106
31.65,-5.8687,6,6,115
31.675,-5.8687,1,1,122
31.7,-5.8687,0,0,123
31.725,-5.8687,0,0,125
31.8,-5.8687,0,0,127
31.825,-5.8687,1,1,128
31.875,-5.8687,12,12,79
31.9,-5.8687,17,23,74
31.925,-5.8687,20,31,70
31.95,-5.8687,38,54,46
31.975,-5.8687,48,56,42
32,-5.8687,59,54,37
32.025,-5.8687,63,43,40
32.05,-5.8687,49,31,57
32.075,-5.8687,29,18,78
32.1,-5.8687,51,41,50
32.125,-5.8687,70,46,39
32.15,-5.8687,69,47,39
32.175,-5.8687,62,50,42
32.2,-5.8687,75,37,43
32.225,-5.8687,59,32,57
32.25,-5.8687,46,26,67
32.275,-5.8687,44,26,69
32.3,-5.8687,45,30,66
32.325,-5.8687,46,30,69
32.35,-5.8687,34,26,77
32.375,-5.8687,13,11,92
32.4,-5.8687,3,3,102
32.425,-5.8687,0,0,101
32.45,-5.8687,1,1,104
32.825,-5.8687,1,2,107
33.175,-5.8687,1,5,128
33.35,-5.8687,23,36,47
33.375,-5.8687,30,47,33
33.4,-5.8687,31,48,32
33.425,-5.8687,30,48,31
33.45,-5.8687,31,49,31
33.475,-5.8687,30,49,30
33.5,-5.8687,30,49,30
33.525,-5.8687,29,50,29
33.55,-5.8687,30,50,30
33.575,-5.8687,29,50,29
33.6,-5.8687,29,50,29
33.625,-5.8687,28,49,28
33.65,-5.8687,28,50,28
33.675,-5.8687,27,51,27
33.7,-5.8687,26,49,26
33.725,-5.8687,26,50,26
33.75,-5.8687,26,50,26
33.775,-5.8687,26,49,26
33.825,-5.8687,25,50,25
34.875,-5.8687,6,101,6
34.95,-5.8687,6,99,6
34.975,-5.8687,12,92,5
35,-5.8687,16,87,5
35.025,-5.8687,4,98,4
35.05,-5.8687,5,97,5
35.125,-5.8687,6,94,4
35.2,-5.8687,4,93,3
31.05,-5.8312,49,18,36
31.075,-5.8312,45,18,39
31.15,-5.8312,59,16,31
31.175,-5.8312,68,13,24
31.2,-5.8312,57,13,34
31.225,-5.8312,48,18,47
31.25,-5.8312,30,21,66
31.275,-5.8312,37,23,60
31.3,-5.8312,50,30,47
31.325,-5.8312,43,28,56
31.35,-5.8312,42,33,59
31.375,-5.8312,51,41,53
31.4,-5.8312,61,38,42
31.425,-5.8312,67,26,38
31.55,-5.8312,41,32,41
31.575,-5.8312,34,24,52
31.6,-5.8312,15,14,102
31.625,-5.8312,4,3,115
31.65,-5.8312,3,3,116
31.675,-5.8312,1,1,122
31.7,-5.8312,2,2,121
31.8,-5.8312,1,1,130
31.825,-5.8312,1,1,98
31.875,-5.8312,15,11,82
31.9,-5.8312,27,20,72
31.925,-5.8312,22,24,69
31.95,-5.8312,18,26,77
31.975,-5.8312,31,43,59
32,-5.8312,57,51,38
32.025,-5.8312,55,34,51
32.05,-5.8312,36,25,66
32.075,-5.8312,34,23,69
32.1,-5.8312,58,42,46
32.125,-5.8312,63,50,39
32.15,-5.8312,58,55,40
32.175,-5.8312,54,50,47
32.2,-5.8312,56,34,57
32.225,-5.8312,46,24,71
32.25,-5.8312,60,31,56
32.275,-5.8312,66,38,49
32.3,-5.8312,61,39,52
32.325,-5.8312,40,29,70
32.35,-5.8312,22,19,83
32.375,-5.8312,9,9,92
32.4,-5.8312,2,2,101
32.425,-5.8312,0,0,103
32.45,-5.8312,0,0,103
32.475,-5.8312,2,3,108
32.5,-5.8312,11,16,97
32.525,-5.8312,21,22,81
32.55,-5.8312,18,18,65
32.65,-5.8312,13,16,95
32.75,-5.8312,2,2,165
32.775,-5.8312,0,0,105
32.825,-5.8312,1,1,106
32.85,-5.8312,1,3,122
33.35,-5.8312,26,40,39
33.375,-5.8312,32,49,32
33.4,-5.8312,32,50,32
33.425,-5.8312,31,49,31
33.45,-5.8312,31,49,31
33.475,-5.8312,30,49,30
33.5,-5.8312,30,49,30
33.525,-5.8312,29,50,29
33.55,-5.8312,29,49,29
33.575,-5.8312,29,49,29
33.6,-5.8312,28,48,28
33.625,-5.8312,28,49,28
33.65,-5.8312,28,50,28
33.675,-5.8312,26,49,26
33.7,-5.8312,26,49,26
33.725,-5.8312,26,49,26
33.75,-5.8312,26,49,26
33.775,-5.8312,26,49,26
33.95,-5.8312,23,109,23
33.975,-5.8312,21,109,21
34.9,-5.8312,6,100,6
34.925,-5.8312,6,99,6
34.975,-5.8312,9,93,5
35,-5.8312,18,83,4
35.15,-5.8312,10,88,3
31,-5.793699999999999,46,23,34
31.025,-5.793699999999999,47,22,36
31.05,-5.793699999999999,50,19,35
31.175,-5.793699999999999,59,11,32
31.2,-5.793699999999999,48,20,44
31.225,-5.793699999999999,36,31,57
31.25,-5.793699999999999,32,26,63
31.275,-5.793699999999999,44,26,53
31.3,-5.793699999999999,56,36,41
31.325,-5.793699999999999,50,44,49
31.35,-5.793699999999999,48,49,54
31.375,-5.793699999999999,54,48,48
31.4,-5.793699999999999,71,36,34
31.425,-5.793699999999999,76,31,30
31.45,-5.793699999999999,66,34,40
31.475,-5.793699999999999,38,38,70
31.625,-5.793699999999999,6,6,111
31.65,-5.793699999999999,8,8,113
31.75,-5.793699999999999,9,5,92
31.775,-5.793699999999999,8,4,93
31.85,-5.793699999999999,10,6,89
31.875,-5.793699999999999,26,15,77
31.9,-5.793699999999999,36,30,61
31.925,-5.793699999999999,54,50,83
31.95,-5.793699999999999,19,27,74
31.975,-5.793699999999999,28,35,64
32,-5.793699999999999,57,39,48
32.025,-5.793699999999999,49,32,55
32.05,-5.793699999999999,45,43,97
32.075,-5.793699999999999,48,35,56
32.1,-5.793699999999999,53,39,51
32.125,-5.793699999999999,44,39,56
32.15,-5.793699999999999,49,52,46
32.175,-5.793699999999999,49,58,45
32.2,-5.793699999999999,57,39,52
32.225,-5.793699999999999,61,41,49
32.25,-5.793699999999999,71,46,40
32.275,-5.793699999999999,73,46,38
32.3,-5.793699999999999,73,46,40
32.325,-5.793699999999999,52,37,58
32.35,-5.793699999999999,14,12,91
32.375,-5.793699999999999,7,6,100
32.4,-5.793699999999999,3,2,104
32.425,-5.793699999999999,0,0,103
32.45,-5.793699999999999,0,0,106
32.475,-5.793699999999999,5,6,107
32.5,-5.793699999999999,19,21,84
32.525,-5.793699999999999,27,21,83
32.55,-5.793699999999999,23,24,60
32.575,-5.793699999999999,28,41,72
32.6,-5.793699999999999,22,21,61
32.625,-5.793699999999999,14,17,92
32.65,-5.793699999999999,8,9,96
32.675,-5.793699999999999,14,14,149
32.7,-5.793699999999999,18,18,146
32.725,-5.793699999999999,18,17,147
32.75,-5.793699999999999,6,5,103
32.775,-5.793699999999999,1,1,106
32.8,-5.793699999999999,1,1,166
32.825,-5.793699999999999,2,2,167
32.85,-5.793699999999999,1,3,126
33.325,-5.793699999999999,23,35,44
33.35,-5.793699999999999,31,47,32
33.375,-5.793699999999999,32,49,32
33.4,-5.793699999999999,32,49,32
33.425,-5.793699999999999,31,49,31
33.45,-5.793699999999999,31,48,31
33.475,-5.793699999999999,30,48,30
33.5,-5.793699999999999,30,49,30
33.525,-5.793699999999999,29,49,29
33.55,-5.793699999999999,28,49,28
33.575,-5.793699999999999,29,48,29
33.6,-5.793699999999999,29,48,29
33.625,-5.793699999999999,27,48,27
33.65,-5.793699999999999,28,49,28
33.675,-5.793699999999999,27,49,27
33.7,-5.793699999999999,26,49,26
33.725,-5.793699999999999,26,49,26
31,-5.7562,54,26,27
31.025,-5.7562,55,24,28
31.05,-5.7562,36,19,49
31.175,-5.7562,44,22,47
31.2,-5.7562,38,38,55
31.225,-5.7562,41,35,53
31.25,-5.7562,54,28,41
31.275,-5.7562,56,37,41
31.3,-5.7562,52,47,47
31.325,-5.7562,50,49,50
31.35,-5.7562,51,51,50
31.375,-5.7562,65,41,40
31.4,-5.7562,79,30,28
31.425,-5.7562,76,33,31
31.45,-5.7562,69,38,38
31.475,-5.7562,49,49,58
31.5,-5.7562,35,33,74
31.625,-5.7562,25,24,94
31.65,-5.7562,27,27,93
31.675,-5.7562,22,26,61
31.7,-5.7562,14,21,74
31.725,-5.7562,20,12,78
31.75,-5.7562,30,15,71
31.775,-5.7562,23,22,66
31.8,-5.7562,15,14,112
31.825,-5.7562,4,2,95
31.85,-5.7562,6,3,97
31.875,-5.7562,21,19,70
31.9,-5.7562,46,56,40
31.925,-5.7562,63,42,38
31.95,-5.7562,33,47,54
31.975,-5.7562,38,38,56
32,-5.7562,48,31,58
32.025,-5.7562,41,39,98
32.05,-5.7562,47,44,96
32.075,-5.7562,51,34,53
32.1,-5.7562,36,28,67
32.125,-5.7562,25,24,120
32.15,-5.7562,32,36,63
32.175,-5.7562,56,47,49
32.2,-5.7562,61,42,49
32.225,-5.7562,74,69,77
32.25,-5.7562,68,51,39
32.275,-5.7562,67,51,38
